event name,latitude,longitude,depth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,MrrError,MttError,MppError,MrtError,MrpError,MtpError,half duration,moment,magnitude,exponent,year,month,day,dayofweek,is_weekend,is_weekday,hour,minute,second
1996,-21.94,-68.86,130.0,29.03221574765489,27.77517528031183,29.016907893595967,28.493261479548735,29.184484708546037,28.42062286041707,22.30102999566398,22.361727836017593,22.414973347970818,27.301033035714713,27.477123570950724,22.30102999566398,1.1,24.042181594515768,5.29,24,2017,7,2,6,1,0,15,53,3
1997,-35.59,-73.56,12.0,29.03223328440861,27.775181766593356,29.016889371873713,28.49325005569996,29.184470764523795,28.42059037833061,22.518513939877888,22.462397997898957,22.544068044350276,27.30104997275068,27.477134572879564,22.44715803134222,2.1,24.88081359228079,5.85,24,2017,7,4,1,0,1,16,6,4
1998,-33.65,-72.54,31.7,29.03221761870582,27.77516847325603,29.016906339706455,28.493262677710337,29.184486676576668,28.42061454721286,22.3654879848909,22.161368002234976,22.167317334748176,27.30103349172049,27.477123860478738,21.89209460269048,0.9,23.74170298395774,5.09,23,2017,7,7,4,0,1,3,4,52
1999,-35.5,-73.34,12.3,29.03221947361904,27.775176592151865,29.01690395455879,28.493261228478367,29.184482663829446,28.420610791214777,22.32221929473392,22.146128035678238,22.255272505103306,27.301038030037578,27.477135586201097,22.079181246047625,1.3,24.301897717195207,5.47,24,2017,7,12,2,0,1,9,8,23
2000,-28.89,-69.12,112.2,29.03221492503512,27.77517783110826,29.016908595350696,28.49326231505409,29.184487853414964,28.420617299062652,22.02530586526477,22.113943352306837,22.257678574869185,27.301031776267706,27.477123064276235,22.161368002234976,0.6,23.34321159017975,4.83,23,2017,7,13,3,0,1,15,26,38
2001,-33.8,-72.7,14.2,29.032219485716272,27.775167992239485,29.016904439108234,28.49326050316315,29.18448431096301,28.420612621402274,22.342422680822207,22.113943352306837,22.230448921378272,27.301036292888313,27.477128927187735,22.0,1.2,24.171433900943008,5.38,24,2017,7,14,4,0,1,12,0,34
2002,-23.92,-69.19,109.1,29.032213368505214,27.775174114228474,29.016910420743105,28.49326744940144,29.184487900556586,28.4206034209222,22.230448921378272,22.342422680822207,22.414973347970818,27.301032601423056,27.477124005242672,22.255272505103306,1.0,24.003029470553617,5.27,24,2017,7,19,2,0,1,23,22,33
2003,-21.37,-69.25,56.5,29.032214158868246,27.775218641813677,29.016907053995066,28.493255244591598,29.184487057118357,28.420612901700576,22.264817823009537,22.161368002234976,22.29003461136252,27.301032840283522,27.477123281422514,22.117271295655765,1.0,23.907411360774585,5.2,23,2017,7,22,5,1,0,6,29,55
2004,-23.89,-69.65,88.8,29.03221435645878,27.775173553049743,29.016909430771516,28.49326316729579,29.184487267268103,28.420615572769464,22.008600171761916,22.037426497940622,22.127104798364808,27.301031819696973,27.47712309322908,22.152288344383056,0.7,23.545925329355843,4.96,23,2017,7,26,2,0,1,10,11,4
2005,-28.68,-69.04,118.7,29.032206710849316,27.775211062972637,29.016915228547724,28.493247475179693,29.184491921774917,28.420589718770692,22.544068044350276,22.643452676486188,22.707570176097935,27.301035858599914,27.477126466222177,22.568201724066995,1.5,24.50310943667137,5.6,24,2017,8,1,1,0,1,6,14,0
2006,-33.17,-70.58,95.8,29.032212162795574,27.77518956457886,29.016910784149832,28.49325525854015,29.18448621367849,28.420633247576717,22.27875360095283,22.342422680822207,22.414973347970818,27.301032818568938,27.477123715714754,22.30102999566398,1.2,24.178401341533757,5.39,24,2017,8,2,2,0,1,7,15,16
2007,-28.61,-71.28,24.5,29.03221455808168,27.775178997181634,29.01690890863369,28.493276292443657,29.184493909651582,28.420619414463193,22.27875360095283,22.146128035678238,22.230448921378272,27.30103824718075,27.47712965099848,22.041392685158225,1.4,24.389697548206385,5.53,24,2017,8,2,2,0,1,20,3,33
2008,-28.05,-67.43,146.4,29.032213949180235,27.775168196307177,29.01691015758632,28.493261826862508,29.18448755778576,28.42061460492109,22.029383777685208,22.139879086401237,22.20951501454263,27.30103221056019,27.477123339328173,22.152288344383056,0.8,23.685741738602264,5.06,23,2017,8,11,4,0,1,23,57,16
2009,-30.39,-72.26,13.1,29.03222880855119,27.775166899018085,29.016894844093084,28.493254017117454,29.1844795967365,28.42060853232408,22.556302500767288,22.380211241711606,22.505149978319906,27.30104476142535,27.4771358757211,22.342422680822207,1.7,24.636688447953283,5.69,24,2017,8,12,5,1,0,12,54,18
2010,-19.95,-71.28,18.6,29.03221786065147,27.775173421865,29.016905805033513,28.49326348810647,29.184486114283114,28.420618111918483,22.271841606536498,22.041392685158225,22.170261715394957,27.30103522888096,27.477126133266943,21.93951925261862,1.0,23.87961190706585,5.19,23,2017,8,12,5,1,0,15,59,35
2011,-30.06,-72.25,18.4,29.032217731613805,27.77517284610927,29.016905976296012,28.493261829652177,29.184486648178023,28.420615925613138,22.260071387985075,22.01703333929878,22.146128035678238,27.301035337453257,27.477125308115912,21.934498451243567,0.9,23.77880220401324,5.12,23,2017,8,15,1,0,1,19,3,26
2012,-45.7,-77.44,23.9,29.032216275905,27.775184463108854,29.016906815898995,28.493263202166528,29.184486980442074,28.420609389714635,22.32221929473392,22.195899652409235,22.264817823009537,27.301034620875583,27.47712501858886,22.152288344383056,0.8,23.707058940627597,5.07,23,2017,8,18,4,0,1,20,31,55
2013,-37.4,-73.75,29.2,29.032216993678926,27.775173400000874,29.016906707293725,28.493262642839557,29.18448655730234,28.42061516881257,22.281033367247726,22.029383777685208,22.10720996964787,27.301033166002128,27.477124786967085,21.903089986991944,0.8,23.683497317679812,5.06,23,2017,8,30,2,0,1,3,15,40
2014,-19.23,-70.22,105.3,29.032213602388303,27.775142337251832,29.01691200385754,28.493261102943126,29.184486733373955,28.42061123639623,22.17609125905568,22.204119982655925,22.27875360095283,27.301032167130963,27.477123426186644,22.204119982655925,1.0,23.965906915495193,5.24,23,2017,9,4,0,0,1,21,55,22
2015,-22.49,-66.29,257.5,29.03221586459581,27.775176446392056,29.016907697271524,28.493263320727014,29.184484538153356,28.420614929735862,22.518513939877888,22.556302500767288,22.544068044350276,27.301036292888313,27.477125308115912,22.505149978319906,1.1,24.031004281363536,5.29,24,2017,9,9,5,1,0,12,3,45
2016,-31.91,-72.15,21.5,29.03223118761628,27.775174405749606,29.01689196178766,28.493264032089257,29.184477097607722,28.420622662563996,22.681241237375588,22.505149978319906,22.602059991327963,27.301043241443683,27.47713500716051,22.431363764158988,1.8,24.72802895442052,5.75,24,2017,9,18,0,0,1,13,47,2
2017,-30.74,-69.04,129.5,29.032215867821765,27.775205233004915,29.016906047307273,28.493265580344232,29.184487023040013,28.420615914071526,22.155336037465062,22.193124598354462,22.264817823009537,27.30103203684325,27.4771231077055,22.152288344383056,0.9,23.72956972630197,5.09,23,2017,9,23,5,1,0,17,25,59
2018,-45.94,-76.52,26.8,29.032215735557553,27.775185483407647,29.01690731715373,28.493262740477732,29.184487204791164,28.420611384789943,22.20139712432045,22.146128035678238,22.15836249209525,27.30103444715961,27.47712497515979,21.9731278535997,0.7,23.533899100796596,4.96,23,2017,10,1,6,1,0,16,48,7
2019,-22.34,-68.49,139.5,29.03220856580913,27.775195394756917,29.01691418428539,28.49326973689335,29.184486494825297,28.420600040768555,22.361727836017593,22.477121254719663,22.544068044350276,27.3010345557321,27.477125308115912,22.431363764158988,1.3,24.300595483889964,5.47,24,2017,10,5,3,0,1,8,11,40
2020,-18.58,-69.86,106.4,29.032161261858864,27.77538104499554,29.016952736785903,28.49336309533684,29.18440549714003,28.420549318816125,23.27875360095283,23.27875360095283,23.361727836017593,27.301058223887896,27.477142968900907,23.255272505103306,3.3,25.511749711344983,6.27,25,2017,10,10,1,0,1,6,32,24
2021,-31.03,-65.53,185.4,29.032215735557553,27.775114639825286,29.016911377295788,28.49324873056985,29.18448765916871,28.42057520819911,22.44715803134222,22.612783856719737,22.653212513775344,27.30103564145555,27.477125597642768,22.505149978319906,1.5,24.443732241401598,5.56,24,2017,10,12,3,0,1,18,59,15
2022,-32.26,-72.92,22.4,29.03221478389922,27.77518329705015,29.016908427430916,28.493263514608213,29.184487604359443,28.420616730227547,22.220108088040057,22.00432137378264,22.037426497940622,27.301033426576836,27.477124236864867,21.75587485567249,0.6,23.328583449714202,4.82,23,2017,10,15,6,1,0,10,59,18
2023,-35.5,-74.36,19.5,29.0322143645237,27.77517771450075,29.016909180145436,28.493263271907995,29.184487802865508,28.420618029478813,22.404833716619937,22.12057393120585,22.225309281725863,27.301035967172055,27.47712543840302,21.9731278535997,0.7,23.539703238947826,4.96,23,2017,10,16,0,0,1,19,29,38
2024,-24.24,-67.22,193.4,29.032214787931675,27.775178997181634,29.016908670538637,28.493263347228766,29.18448699748125,28.42061453072479,22.053078443483418,22.096910013008056,22.184691430817598,27.301031884840867,27.477122962941266,22.093421685162234,0.7,23.47392469341616,4.92,23,2017,11,10,4,0,1,1,16,34
2025,-19.71,-69.45,122.0,29.032214489529906,27.775171228158705,29.016909426594413,28.49326245593213,29.184486977602212,28.420613050093724,21.913813852383715,21.963787827345556,22.07554696139253,27.301031385404098,27.47712258655403,22.110589710299248,0.8,23.618988920364934,5.01,23,2017,11,17,4,0,1,16,45,51
2026,-20.54,-69.23,131.1,29.032215243598845,27.77517318864758,29.01690853269407,28.493262651208543,29.184487287147128,28.420614819265893,21.845098040014257,21.897627091290442,22.02530586526477,27.301031016254814,27.47712229702517,21.93951925261862,0.6,23.217483944213907,4.74,23,2017,11,18,5,1,0,10,1,32
2027,-32.15,-68.62,130.7,29.03221484438604,27.775178640071996,29.016908632944666,28.493262216020984,29.18448772476943,28.42061814489435,21.9731278535997,22.152288344383056,22.2405492482826,27.301032123701727,27.4771231800876,22.267171728403014,0.7,23.3911116137028,4.86,23,2017,11,29,2,0,1,16,35,7
2028,-19.62,-71.3,14.3,29.032221066418636,27.77516835664601,29.01690278077728,28.49326724017902,29.184485055010953,28.420623157196506,22.431363764158988,22.230448921378272,22.342422680822207,27.30103824718075,27.47712805861325,22.113943352306837,1.2,24.221153321954706,5.41,24,2017,12,11,0,0,1,19,1,1
2029,-24.24,-67.15,192.8,29.032214820191314,27.77516915833928,29.01690920103095,28.493261577187173,29.184487059958222,28.420615491978115,22.08635983067475,22.15836249209525,22.222716471147585,27.30103210198711,27.477123064276235,22.2405492482826,0.7,23.511348515490212,4.94,23,2017,12,17,6,1,0,2,28,11
2030,-24.26,-67.13,204.0,29.032214203225315,27.775172197472155,29.016909664689056,28.493264506330107,29.184487003160974,28.420614801129027,22.170261715394957,22.267171728403014,22.332438459915604,27.301032492850073,27.47712358542713,22.29003461136252,0.8,23.65427282709771,5.04,23,2017,12,19,1,0,1,18,20,19
2031,-17.53,-69.35,170.6,29.03221534118414,27.775164275275497,29.01690894205053,28.493261892419696,29.184486937844135,28.420619793684338,22.167317334748176,22.20682587603185,22.292256071356476,27.301032145416347,27.477123368281,22.20682587603185,0.7,23.587374172073066,4.99,23,2017,12,26,1,0,1,15,26,20
2032,-24.94,-70.49,67.4,29.032220098642362,27.775196560783137,29.01690215420222,28.493267282023513,29.184484623349707,28.42062112919964,22.32221929473392,22.32221929473392,22.361727836017593,27.301033035714713,27.477123860478738,22.204119982655925,1.2,24.2332500095411,5.42,24,2017,12,28,3,0,1,3,54,57
2033,-19.36,-69.56,125.5,29.03221489277549,27.775174157956656,29.016908841800003,28.493264408692326,29.184485214043935,28.420621409492455,22.195899652409235,22.24551266781415,22.34635297445064,27.30103210198711,27.47712312218192,22.225309281725863,1.0,23.967407556597472,5.24,23,2017,12,30,5,1,0,8,20,54
2034,-28.98,-72.1,39.1,29.032215355297716,27.77521150021706,29.016906218569677,28.493262905067752,29.18448643518811,28.420622382271993,22.30319605742049,22.133538908370216,22.252853030979892,27.301032644852242,27.477123831525944,22.079181246047625,1.0,23.87349498225617,5.18,23,2018,1,20,5,1,0,11,31,17
2035,-18.93,-69.66,134.0,29.032119317132942,27.77490874885263,29.0170228994021,28.49330410361413,29.184409473675508,28.4206136271777,23.27875360095283,23.32221929473392,23.380211241711606,27.30106256652873,27.477147311606878,23.32221929473392,3.5,25.578524605274993,6.32,25,2018,1,21,6,1,0,1,6,45
2036,-20.33,-69.22,128.6,29.032213848368656,27.775160922692454,29.016910679722642,28.493270545881504,29.184484708546037,28.42061751835251,22.342422680822207,22.414973347970818,22.477121254719663,27.301033252860382,27.477124005242672,22.380211241711606,1.1,24.109915863023794,5.34,24,2018,1,24,2,0,1,7,46,9
2037,-18.36,-69.15,22.8,29.032214993586827,27.77515939215681,29.016909576969994,28.493263149163003,29.184486903765777,28.420615256199195,22.432969290874407,22.130333768495007,22.32633586092875,27.301034425445106,27.477125959551064,22.008600171761916,0.7,23.600646235662396,5.0,23,2018,1,25,3,0,1,11,53,52
2038,-37.63,-74.27,22.7,29.032217183203304,27.775168670035374,29.016906782481993,28.49326286880216,29.184486946363723,28.420615416133163,22.378397900948137,22.079181246047625,22.152288344383056,27.30103355686413,27.477123874955133,21.863322860120455,0.8,23.608526033577196,5.01,23,2018,1,26,4,0,1,13,27,10
2039,-37.64,-74.27,19.5,29.032216872705877,27.775171147989823,29.016906962098354,28.493263234247603,29.184486929324546,28.42061528752647,22.30319605742049,22.029383777685208,22.110589710299248,27.301035120308633,27.47712493173071,21.89209460269048,0.7,23.556664262122567,4.97,23,2018,1,26,4,0,1,15,26,25
2040,-28.26,-69.19,81.6,29.032213674972684,27.77518555628604,29.016909447479915,28.49326303618179,29.184487481961522,28.42061089014403,22.100370545117563,22.161368002234976,22.232996110392154,27.301031971699377,27.477123209040435,21.986771734266245,0.9,23.72811018410034,5.09,23,2018,1,28,6,1,0,10,11,35
2041,-31.25,-68.78,119.8,29.032210461085967,27.775229936956325,29.01691025365945,28.493260293937382,29.18448811922549,28.420628136465712,22.230448921378272,22.397940008672037,22.462397997898957,27.30103368715139,27.477124294770395,22.342422680822207,1.2,24.141449773400467,5.36,24,2018,1,28,6,1,0,23,53,19
2042,-37.52,-74.17,22.2,29.032216590435294,27.77517251085875,29.016907175131614,28.493262467090783,29.184487165033104,28.42061544416282,22.232996110392154,21.963787827345556,22.049218022670182,27.30103301400014,27.477123541997912,21.838849090737256,0.7,23.41614103116833,4.88,23,2018,2,1,3,0,1,0,13,0
2043,-31.5,-69.95,117.9,29.032215546032543,27.77517863278404,29.01690790612731,28.493265064259855,29.184487740956616,28.420627394525248,22.184691430817598,22.267171728403014,22.35983548233989,27.30103236256246,27.477123686761953,22.19033169817029,0.9,23.862191031051598,5.17,23,2018,2,1,3,0,1,23,14,0
2044,-17.38,-70.97,45.5,29.03221607468614,27.7751653685035,29.01690811957782,28.493261966345873,29.18448776424345,28.42061225866302,22.30102999566398,22.100370545117563,22.20139712432045,27.301031667694517,27.477122629983345,21.94448267215017,0.7,23.402777069610348,4.87,23,2018,2,4,6,1,0,21,47,31
2045,-35.37,-74.3,19.2,29.032214699217658,27.775181402198086,29.01690862876756,28.49326311429226,29.184487594703924,28.420617045147942,22.20682587603185,21.963787827345556,22.0,27.30103483802046,27.477124309246776,21.72427586960079,0.6,23.363423932917176,4.84,23,2018,2,6,1,0,1,4,48,49
2046,-29.33,-72.92,12.0,29.032213404797428,27.775182203867278,29.016909919491948,28.493262992942057,29.18448777219505,28.420618672507825,21.959041392321094,21.8750612633917,22.0,27.301036553461145,27.477125858216773,21.863322860120455,0.9,23.7431960814487,5.1,23,2018,2,7,2,0,1,12,36,20
2047,-37.58,-74.19,12.2,29.032220864798756,27.77517987173461,29.016902321288992,28.49326081002743,29.184481385876683,28.420608961019568,22.397940008672037,22.230448921378272,22.30102999566398,27.30104107003207,27.47713833663334,22.146128035678238,1.4,24.41313205043487,5.54,24,2018,2,8,3,0,1,21,19,28
2048,-19.02,-69.26,117.2,29.032214900840398,27.77517168001938,29.016908971290263,28.493263302594237,29.184487546426325,28.420615155622134,21.90848501887865,21.9731278535997,22.053078443483418,27.30103160255059,27.47712315113476,22.03342375548695,0.6,23.338057875419757,4.83,23,2018,2,21,2,0,1,1,7,13
2049,-28.32,-67.53,147.3,29.03221544239862,27.775165149858122,29.01690878332052,28.493260684492068,29.184487378874618,28.420617633768178,22.060697840353612,22.267171728403014,22.269512944217915,27.30103179798234,27.47712264445978,22.17609125905568,0.7,23.40705081480425,4.87,23,2018,2,26,0,0,1,23,31,52
2050,-44.45,-76.6,12.9,29.032215142787564,27.775162526104964,29.016909246979072,28.493262665156855,29.184487201951303,28.420611434254507,22.12057393120585,21.98227123303957,22.08278537031645,27.30103555459777,27.477125467355705,21.954242509439325,0.8,23.586474778571397,4.99,23,2018,3,2,4,0,1,18,6,47
2051,-20.49,-68.65,130.9,29.03221519520943,27.775168670035374,29.016908841800003,28.493265929049546,29.184487051438634,28.42062419592294,22.143014800254097,22.220108088040057,22.27875360095283,27.30103210198711,27.477123064276235,22.235528446907548,0.9,23.786041210242555,5.12,23,2018,3,4,6,1,0,16,16,40
2052,-18.89,-69.19,156.7,29.032215673054633,27.7751782756741,29.016907795016046,28.493261462810718,29.18448678449151,28.420617980015003,22.20682587603185,22.26245108973043,22.338456493604603,27.301032232274803,27.47712323799327,22.269512944217915,0.7,23.51930284923543,4.95,23,2018,3,17,5,1,0,20,34,29
2053,-32.44,-69.76,112.6,29.03221542949478,27.775185629164422,29.016907627931378,28.49326145304687,29.184487863638452,28.420621162175273,22.214843848047696,22.267171728403014,22.390935107103378,27.301032123701727,27.477123570950724,22.096910013008056,0.8,23.585235063365776,4.99,23,2018,3,19,0,0,1,12,51,26
